product_key,brand,brand_source,product_name,original_name,ingredients_raw,energy_kcal,price_per_day,product_url,type_of_food,dog_ages,form,source,import_timestamp
royalcanin|royal_canin_xsmall_adult_8|dry,Royal Canin,product_name,Royal Canin X-Small Adult 8+,Royal Canin X-Small Adult 8+ Review,"Rice, Maize Flour, Dehydrated Poultry Protein, Animal Fats, Maize, Maize Gluten, Hydrolysed Animal Proteins, Vegetable Protein Isolate, Chicory Pulp, Minerals, Soya Oil, Fish Oil, Yeasts and Parts Thereof, Psyllium Husks and Seeds (1%), Fructo-Oligo-Saccharides, Borage Oil, Marigold Extract, Antioxidants.",,2.52,https://www.allaboutdogfood.co.uk/dog-food-reviews/0389/royal-canin-x-small-adult-8,Complete Dry extruded,From 8 years to old age,dry,allaboutdogfood,2025-09-15T13:49:40.713976
ardengrange|arden_grange_prestige|dry,Arden Grange,product_name,Arden Grange Prestige,Arden Grange Prestige Review,"Fresh Chicken (20%), Chicken Meat Meal (min 20%), Rice, Maize, Refined Chicken Oil, Beet Pulp, Whole Dried Egg, Fish Meal, Chicken Digest, Whole Linseed, Yeast, Krill, Minerals, Prebiotic FOS, Prebiotic MOS, Yucca Extract, Glucosamine, MSM, Chondroitin, Cranberries, Nucleotides.",410.0,0.71,https://www.allaboutdogfood.co.uk/dog-food-reviews/0033/arden-grange-prestige,Complete Dry extruded,From 12 months to 7 years,dry,allaboutdogfood,2025-09-15T13:49:40.714011
poochmutt|pooch_mutt_joint_care|dry,Pooch & Mutt,manufacturer,Pooch & Mutt Joint Care,Pooch & Mutt Joint Care Review,"Freshly Prepared Salmon (25%), Sweet Potato (25%), Dried Salmon (16%), Potato, Peas, Pea Protein, Salmon Oil (3%), Salmon Gravy (1%), Beet Pulp, Linseed, Alfalfa (1.58%), Minerals, Brewers Yeast, Mannanoligosaccharides (0.015%), Fructooligosaccharides (0.01%), Rosehips (0.04%), Green Lipped Mussel (0.04%), Cranberry (0.04%), Yucca Schidigera Extract (0.01%), Glucosamine (260 mg/kg), Chondroitin Sulphate (160 mg/kg).",,0.94,https://www.allaboutdogfood.co.uk/dog-food-reviews/1306/pooch-and-mutt-joint-care,Complete Dry extruded,From 12 months to old age,dry,allaboutdogfood,2025-09-15T13:49:40.714044
virbac_veterinary_hpm_junior_special_medium|dry,Unknown,default,Virbac Veterinary HPM Junior Special Medium,Virbac Veterinary HPM Junior Special Medium Review,"Dehydrated Pork and Poultry Protein, Rice (min 7%), Animal Fat, Whole Pea, Potato Starch (min. 4%), Hydrolysed Animal Protein, Lignocellulose, Beet Pulp, Field Bean Hulls, Mineral Salts, Linseed, Fish Oil, Fructo-Oligosaccharides, Psyllium Fibre, Pasteurised Lactobacillus Acidophilus.",370.0,1.13,https://www.allaboutdogfood.co.uk/dog-food-reviews/2146/virbac-veterinary-hpm-junior-special-medium,Complete Dry extruded,From 7 months to 12 months,dry,allaboutdogfood,2025-09-15T13:49:40.714085
ci_tickety_boo_puppy|dry,Unknown,default,Ci Tickety Boo Puppy,Ci Tickety Boo Puppy Review,"Chicken Turkey & Salmon 60% (Freshly Prepared Chicken 20%, Dried Chicken 14%, Freshly Prepared Turkey 7%, Freshly Prepared
Salmon 7%, Dried Turkey 7%, Dried Salmon 3%, Chicken Stock 2%), Sweet Potato (22%), Potato, Linseed, Omega 3 Supplement, Beet Pulp, Minerals, Vitamins, Carrot (0.2%), Peas (0.07%), Glucosamine (170 mg/kg), Methylsulfonylmethane (170 mg/kg), Chondroitin Sulphate (125 mg/ Kg), Vegetable Stock, Nucleotides, FOS (96 mg/kg), MOS (24 mg/kg).",384.0,0.77,https://www.allaboutdogfood.co.uk/dog-food-reviews/1651/ci-tickety-boo-puppy,Complete Dry extruded,From weaning to 12 months,dry,allaboutdogfood,2025-09-15T13:49:40.714124
eukanuba|eukanuba_caring_senior_medium_breed|dry,Eukanuba,product_name,Eukanuba Caring Senior Medium Breed,Eukanuba Caring Senior Medium Breed Review,"Dried Chicken & Turkey 21% (Including Chicken 13%), Fresh Chicken (16%), Maize, Wheat, Poultry Fat, Oats, Fish Meal, Rice, Barley, Dried Beet Pulp (3.0%), Chicken Gravy, Dried Whole Egg, Minerals (Including Sodium Hexametaphosphate 0.34%), Fructooligosaccharides (0.38%), Fish Oil, Mannanoligosaccharides, Glucosamine (0.04%), Chondroitin Sulphate (0.004%).",,0.63,https://www.allaboutdogfood.co.uk/dog-food-reviews/1902/eukanuba-caring-senior-medium-breed,Complete Dry extruded,From 8 years to old age,dry,allaboutdogfood,2025-09-15T13:49:40.714158
jack_wolf_working_dog|raw,Unknown,default,Jack Wolf Working Dog,Jack Wolf Working Dog Review,"British Chicken 40% (Meat with Bone, Liver, Heart), British Turkey with Bone 20%, British Salmon 10%, Wild Herring 10%, Carrot, Apple, Butternut Squash, Broccoli, Kale.",,1.47,https://www.allaboutdogfood.co.uk/dog-food-reviews/2486/jack-wolf-working-dog,Complete Raw,From 12 months to old age,raw,allaboutdogfood,2025-09-15T13:49:40.714195
belcando|belcando_adult_dinner_mxl|dry,Belcando,product_name,Belcando Adult Dinner M-XL,Belcando Adult Dinner M-XL Review,"Fresh Poultry Meat (30%), Maize, Low-Ash Dried Poultry Protein (16%), Rice, Potato Starch (14%), Fishmeal from Saltwater Fish (3%), Desugared Dried Beet Pulp, Dried Carob Bean Meal, Grapeseed Expeller (2.5%), Dried Brewerâ€™s Yeast, Hydrolysed Poultry Liver, Poultry Fat, Vegetable Oil (Palm, Coconut), Dicalcium Phosphate, Sodium Chloride, Potassium Chloride, Dried Herbs (Total: 0.2% Nettle Leaves, Gentian Root, Centaury, Chamomile, Fennel, Caraway, Mistletoe, Yarrow, Blackberry Leaves), Yucca Schidigera.",,0.9,https://www.allaboutdogfood.co.uk/dog-food-reviews/2503/belcando-adult-dinner-m-xl,Complete Dry extruded,From 12 months to old age,dry,allaboutdogfood,2025-09-15T13:49:40.714228
harringtons|harringtons_grain_free_wet_adult_trays|wet,Harrington's,product_name,Harringtons Grain Free Wet Adult Trays,Harringtons Grain Free Wet Adult Trays Review,"70% Freshly Prepared Chicken, 20% Vegetables (Fresh Potato, Fresh Peas, Fresh Carrot), Minerals, Salmon Oil (0.2%), Dried Tomato (0.15%), Seaweed (0.08%), Chicory (0.05%), Parsley (0.05%), Basil (0.05%), Green Tea (0.001%), Rosemary (0.01%), Rosehip (0.01%).",,2.58,https://www.allaboutdogfood.co.uk/dog-food-reviews/2613/harringtons-grain-free-wet-adult-trays,Complete Wet paté/loaf,From 12 months to old age,wet,allaboutdogfood,2025-09-15T13:49:40.714270
sabrepetfood|primal_spirit_complete_wild_waters|dry,Sabre Pet Food,manufacturer,Primal Spirit Complete Wild Waters,Primal Spirit Complete Wild Waters Review,"50% Fresh Fish, 20% Fresh Chicken, 20% Rice, 5.12% Beet Pulp, 3% Brewers Yeast, 1.25% Pumpkin, 0.125% Pear, 0.125% Pineapple, 0.125% Thyme, 0.125% Coriander, 0.125% Turmeric.",354.1,0.91,https://www.allaboutdogfood.co.uk/dog-food-reviews/4265/primal-spirit-complete-wild-waters,Complete Dry cold pressed,From 12 months to 7 years,dry,allaboutdogfood,2025-09-15T13:49:40.714303
bug_bakes_grain_free|dry,Unknown,default,Bug Bakes Grain Free,Bug Bakes Grain Free Review,"Black Soldier Fly Larvae 33% (28% Meal, 5% Oil), Potato 27%, Sweet Potato 8%, Peas 5%, Apple 4%, Carrot 4%, Linseed 4%, Beet Pulp 4%, Vegetable Gravy 4%, Minerals, Vitamins, Brewers Yeast 1%, Seaweed 1%, Blueberry, Prebiotic MOS, Chicory Root Extract, Glucosamine 400mg/kg, Chondroitin 200mg/kg.",356.0,1.52,https://www.allaboutdogfood.co.uk/dog-food-reviews/2412/bug-bakes-grain-free,Complete Dry cold pressed,From 2 months to old age,dry,allaboutdogfood,2025-09-15T13:49:40.714344
hillsscienceplan|hills_science_plan_adult_16_small_mini_with_lamb_r|dry,Hill's Science Plan,product_name,Hill's Science Plan Adult 1-6 Small & Mini with Lamb & Rice,Hill's Science Plan Adult 1-6 Small & Mini with Lamb & Rice Review,"Maize, Brown Rice, Brewers' Rice, Wheat, Maize Gluten Meal, Lamb Meal, Barley, Oats, Animal Fat, Digest, Soybean Meal, Vegetable Oil, Flaxseed, Dried Tomato Pomace, Dried Citrus Pulp, Spinach Powder.",369.0,1.11,https://www.allaboutdogfood.co.uk/dog-food-reviews/2178/hills-science-plan-adult-1-6-small-and-mini-with-lamb-and-rice,Complete Dry extruded,From 12 months to 6 years,dry,allaboutdogfood,2025-09-15T13:49:40.714478
boostpetfood|boost_fresh_food_trays|unknown,Boost Pet Food,manufacturer,Boost Fresh Food Trays,Boost Fresh Food Trays Review,"Beef 64% (Including Beef Tripe 17%), Carrot (8%), Beef Liver (6%), Sweet Potato (6%), Kale (5%), Peas (4%), Potato Starch, Linseed Oil (0.5%), Fish Oil (0.5%), Chicory Root (0.1%), Minerals.",,4.28,https://www.allaboutdogfood.co.uk/dog-food-reviews/4479/boost-fresh-food-trays,Complete Chilled Fresh,From 12 months to 7 years,unknown,allaboutdogfood,2025-09-15T13:49:40.714529
naturo_adult_grain_free_trays|wet,Unknown,default,Naturo Adult Grain Free Trays,Naturo Adult Grain Free Trays Review,"Chicken 65% (Including 5% Chicken Broth), Vegetables 20% (Potato, Carrots, Peas), Minerals, Sunflower Oil 0.75%, Salmon Oil 0.3%, Tomato Powder 0.15%, Dried Kelp 0.08%, Dried Cranberry 0.05%, Dried Blueberry 0.05%, Dried Chicory Root 0.04%, Yeast 0.04%, Dried Basil 0.016%, Yucca Powder 0.01%, Pomegranate Extract 0.002%.",,2.25,https://www.allaboutdogfood.co.uk/dog-food-reviews/1051/naturo-adult-grain-free-trays,Complete Wet paté/loaf,From 12 months to 7 years,wet,allaboutdogfood,2025-09-15T13:49:40.714581
hillsscienceplan|hills_science_plan_adult_15_large|dry,Hill's Science Plan,product_name,Hill's Science Plan Adult 1-5 Large,Hill's Science Plan Adult 1-5 Large Review,"Maize, Wheat, Chicken and Turkey Meal, Soybean Meal, Animal Fat, Digest, Maize Gluten Meal, Vegetable Oil, Dried Beet Pulp, Minerals, Flaxseed, Pork Cartilage, Crustacean Shell Hydrolysate.",368.0,0.99,https://www.allaboutdogfood.co.uk/dog-food-reviews/2179/hills-science-plan-adult-1-5-large,Complete Dry extruded,From 12 months to 5 years,dry,allaboutdogfood,2025-09-15T13:49:40.714623
mypetsays_grain_free|dry,Unknown,default,MyPetSays Grain Free,MyPetSays Grain Free Review,"Freshly Prepared Chicken 31%, Dried Chicken 21%, Chicken Stock 3%, Sweet Potato 26%, Peas 6%, Potato, Beet Pulp, Linseed, Omega 3 Supplement, Minerals, Vitamins, Vegetable Stock, Marjoram, Basil, Oregano, Sage, Thyme, Parsley, FOS 96 mg/kg, MOS 24 mg/kg.",366.0,0.92,https://www.allaboutdogfood.co.uk/dog-food-reviews/3662/mypetsays-grain-free,Complete Dry extruded,From 12 months to old age,dry,allaboutdogfood,2025-09-15T13:49:40.714662
canagan|canagan_adult_tins|wet,Canagan,manufacturer,Canagan Adult Tins,Canagan Adult Tins Review,"Freshly Prepared Deboned Free-Run Chicken (65%), Sweet Potato, Prebiotics (Chicory, Banana), Organic Carrots, Organic Peas, Organic Broccoli, Vitamins & Minerals, Green Lipped Mussel, Salmon Oil, Organic Apple, Organic Spinach, Seaweed, Parsley, Yucca, Rosehips, Nettle, Marigold, Slippery Elm, Aniseed, Peppermint, Rosemary.",,4.25,https://www.allaboutdogfood.co.uk/dog-food-reviews/1293/canagan-adult-tins,Complete Wet paté/loaf,From 12 months to old age,wet,allaboutdogfood,2025-09-15T13:49:40.714691
natures_harvest_senior|wet,Unknown,default,Nature's Harvest Senior,Nature's Harvest Senior Review,"Chicken (55%), Brown Rice (6%), Salmon Oil (2.8%), Dried Peas (1.25%), Dried Carrots (1%), Minerals, Omega 6 (0.72%), Dried Herbs 0.5% (Parsley, Oregano, Thyme, Rosemary), Omega 3 (0.09%), Glucosamine (0.004%), Chondroitin (0.002%), Yucca Extract (0.002%), Cranberry Extract (0.002%), Yeast Extract (0.001%).",,3.2,https://www.allaboutdogfood.co.uk/dog-food-reviews/0222/natures-harvest-senior,Complete Wet paté/loaf,From 7 years to old age,wet,allaboutdogfood,2025-09-15T13:49:40.714729
ava|ava_breed_health_shih_tzu_dry|dry,AVA,url,Ava Breed Health Shih Tzu Dry,Ava Breed Health Shih Tzu Dry Review,"Fish Meal (24.2%), Potato (24.0%), White Fish (17.1%), Sweet Potato (9.1%), Salmon Oil (6.7%), Beet Pulp (5%), Peas, Brewers Yeast, Egg, Salmon Stock (1.7%), Sunflower Oil, Minerals, Monocalcium Phosphate, Chicory Inulin (a Source of Prebiotic Fructooligosaccharides (2, 000mg/kg), Potassium Chloride, Yeasts (1, 375mg/kg), Marigold Meal, Carrots, Broccoli, Glucosamine (340mg/kg), Chondroitin Sulphate (255mg/kg), Yucca Schidigera Extract (250mg/kg), Cranberry Extract (180mg/kg), Pomegranate Extract (90mg/kg), Green Tea Extract (90mg/kg).",,1.13,https://www.allaboutdogfood.co.uk/dog-food-reviews/1845/ava-breed-health-shih-tzu-dry,Complete Dry extruded,From 10 months to old age,dry,allaboutdogfood,2025-09-15T13:49:40.714770
naturesvariety|natures_variety_complete_freeze_dried_food_adult|dry,Nature's Variety,manufacturer,Nature's Variety Complete Freeze Dried Food Adult,Nature's Variety Complete Freeze Dried Food Adult Review,"Beef 80%, Carrots 5%, Apples 5%, Pea Fibre 1.25%, Butternut Squash 1%, Sweet Potato 1%, Minerals 1%, Sunflower Oil 0.8% Cranberries 0.5%, Blackberries 0.5%, Flaxseed, Chicory Root, Kale, Peppermint, Coconut Oil, Beet Pulp, Yucca, Rosemary, Parsley, Dandelion Root, Hawthorn Leaf",490.0,5.85,https://www.allaboutdogfood.co.uk/dog-food-reviews/2390/natures-variety-complete-freeze-dried-food-adult,Complete Dry freeze-dried,From 12 months to old age,dry,allaboutdogfood,2025-09-15T13:49:40.714801
collards_adult_wet_can_food|wet,Unknown,default,Collards Adult Wet Can Food,Collards Adult Wet Can Food Review,"Chicken 50%, Sweet Potato 4%, Mixed Peppers 4%, Green Beans 4%, Vitamins and Minerals, Sunflower Oil, Salmon Oil, Flax Seed Oil, Dried Kelp, Dried Basil, Dried Chicory Root, Mannanoligosaccharides (Prebiotic MOS), Dried Nettle, Green Tea, Dried Rosehip, Glucosamine, Chondroitin Sulphate, Marigold.",,3.98,https://www.allaboutdogfood.co.uk/dog-food-reviews/3122/collards-adult-wet-can-food,Complete Wet chunks in gravy/jelly,From 12 months to 7 years,wet,allaboutdogfood,2025-09-15T13:49:40.714839
wilko_natures_best_dry_adult|dry,Unknown,default,Wilko Natures Best Dry Adult,Wilko Natures Best Dry Adult Review,"Cereals (Wholegrain Barley 38%, Wholegrain Wheat 14%), Meat and Animal Derivatives (Beef 14%), Derivatives of Vegetable Origin (Chicory Extract 0.1%), Vegetables (Peas 5%), Minerals, Oils and Fats (Poultry Fat 3%), Fish and Fish Derivatives, Yeasts (Brewers Yeast 0.5%).",,0.35,https://www.allaboutdogfood.co.uk/dog-food-reviews/2722/wilko-natures-best-dry-adult,Complete Dry extruded,From 12 months to 12 years,dry,allaboutdogfood,2025-09-15T13:49:40.714876
pure|canidae_pure_elements|dry,Pure,url,Canidae Pure Elements,Canidae Pure Elements Review,"Lamb (13%), Dried Turkey Meat (13%), Dried Chicken Meat (13%), Sweet Potato (13%), Chickpeas (13%), Peas (13%), Chicken Fat, Potatoes, Fish Meal, Alfalfa, Gravy.",,0.71,https://www.allaboutdogfood.co.uk/dog-food-reviews/1058/canidae-pure-elements,Complete Dry extruded,From 12 months to old age,dry,allaboutdogfood,2025-09-15T13:49:40.714916
scrumbles|scrumbles_puppies_toys|dry,Scrumbles,manufacturer,Scrumbles Puppies & Toys,Scrumbles Puppies & Toys Review,"65% Chicken (29% Dehydrated Chicken, 26% Freshly Prepared Chicken, 7% Chicken Fat, 3% Chicken Stock), 18.5% Rice, 10% Oats, 2.5% Dried Alfalfa, 1.5% Salmon Oil, Vitamins and Minerals, 0.7% Whole Linseed, 0.3% Dried Carrot, 0.2% Chicory Extract, 0.015% Yucca, Dried Spearmint.",,0.99,https://www.allaboutdogfood.co.uk/dog-food-reviews/1875/scrumbles-puppies-and-toys,Complete Dry extruded,From 3 months to 12 months,dry,allaboutdogfood,2025-09-15T13:49:40.714956
jameswellbeloved|james_wellbeloved_puppy_dry|dry,James Wellbeloved,product_name,James Wellbeloved Puppy Dry,James Wellbeloved Puppy Dry Review,"Lamb Meal (17.8%), White Rice (17.4%), Pea Protein, Barley, Brown Rice (11.3%), Lamb Fat (7.3%), Whole Linseed, Lamb Gravy (3%), Fish Oil, Sugar Beet Pulp, Alfalfa Meal, Sunflower Oil, Seaweed, Sodium Chloride, Chicory Extract (0.25%), Potassium Chloride, Calcium Carbonate, Yucca Extract (0.02%), Green Tea Extract (0.003%), Pomegranate Extract (0.001%), Rosemary Extract (0.001%).",,1.41,https://www.allaboutdogfood.co.uk/dog-food-reviews/0114/james-wellbeloved-puppy-dry,Complete Dry extruded,From weaning to 6 months,dry,allaboutdogfood,2025-09-15T13:49:40.714990
go_native_puppy|dry,Unknown,default,Go Native Puppy,Go Native Puppy Review,"Freshly Prepared Salmon 40%, Dehydrated Salmon 25%, Potato Starch, Sweet Potato, Salmon Oil 8%, Pea Starch, Whole Linseed, Dried Seaweed, Hydrolysed Liver Protein 1%, Sodium Chloride, Yeast Extract, Dried Apple, Dried Spinach Powder, Dried Ginger Extract, Glucosamine Hydrochloride, Chondroitin Sulphate, Alfalfa, Dried Blueberry, Dried Carrot, Dried Cranberry, Dried Marigold, Oregano, Dried Rosehip, Turmeric, Yucca Schidigera.",,1.96,https://www.allaboutdogfood.co.uk/dog-food-reviews/2314/go-native-puppy,Complete Dry extruded,From weaning to 15 months,dry,allaboutdogfood,2025-09-15T13:49:40.715026
eukanuba|eukanuba_thriving_mature_large_breed|dry,Eukanuba,product_name,Eukanuba Thriving Mature Large Breed,Eukanuba Thriving Mature Large Breed Review,"Fresh Chicken (16%), Dried Chicken & Turkey 16% (Including Chicken 10%), Maize, Wheat, Maize Grits, Oats, Barley, Sorghum, Fish Meal, Chicken Gravy, Dried Beet Pulp (2.6%), Poultry Fat, Minerals (Including Sodium Hexametaphosphate 0.34%), Dried Whole Egg, Fructooligosaccharides (0.25%), Brewer's Dried Yeast, Glucosamine (0.04%), Chondroitin Sulphate (0.004%).",,0.69,https://www.allaboutdogfood.co.uk/dog-food-reviews/0105/eukanuba-thriving-mature-large-breed,Complete Dry extruded,From 5 years to 9 years,dry,allaboutdogfood,2025-09-15T13:49:40.715059
concept_for_life_large_breed_adult|dry,Unknown,default,Concept For Life Large Breed Adult,Concept For Life Large Breed Adult Review,"23% Poultry Protein (Rich in Chicken, Partly Dried and Hydrolysed), 20% Fresh Chicken Meat, Rice, Maize, Poultry Fat, Dried Beet Pulp (Desugared), Maize Protein, Linseed, Lignocellulose, Monocalcium Phosphate, Sodium Chloride, Brewer's Yeast (Dried), Egg (Dried), 0.3% Salmon Oil, 0.3% Sunflower Oil, 0.1% Chicory Inulin, 0.04% Glucosamine, 0.02% Chondroitin Sulphate, Antioxidants.",395.2,0.59,https://www.allaboutdogfood.co.uk/dog-food-reviews/1699/concept-for-life-large-breed-adult,Complete Dry extruded,From 15 months to old age,dry,allaboutdogfood,2025-09-15T13:49:40.715097
healthy_paws_adult|dry,Unknown,default,Healthy Paws Adult,Healthy Paws Adult Review,"Dried Turkey 25%, Brown Rice, White Rice, Millet 9%, Beet Pulp, Turkey Fat 4%, Sunflower Oil, Turkey Stock 2%, Alfalfa, Salmon Oil, Minerals, Vitamins, Linseed, Garlic 0.47%, Carrot, Cranberry, Dandelion, Cleavers, Parsley, Blueberry.",,0.84,https://www.allaboutdogfood.co.uk/dog-food-reviews/0207/healthy-paws-adult,Complete Dry extruded,From 12 months to old age,dry,allaboutdogfood,2025-09-15T13:49:40.715132
royalcanin|royal_canin_pug_adult|dry,Royal Canin,product_name,Royal Canin Pug Adult,Royal Canin Pug Adult Review,"Rice, Dehydrated Poultry Protein, Maize Flour, Animal Fats, Maize, Wheat Flour, Maize Gluten, Vegetable Protein Isolate, Hydrolysed Animal Proteins, Beet Pulp, Vegetable Fibres, Fish Oil, Minerals, Soya Oil, Fructo-Oligo-Saccharides, Borage Oil, Hydrolysed Crustaceans, Marigold Extract, Hydrolysed Cartilage.",,1.34,https://www.allaboutdogfood.co.uk/dog-food-reviews/2829/royal-canin-pug-adult,Complete Dry extruded,From 11 months to old age,dry,allaboutdogfood,2025-09-15T13:49:40.715168
bakers|bakers_adult|dry,Bakers,product_name,Bakers Adult,Bakers Adult Review,"Wholegrain Cereals 55%, Meat and Animal Derivatives 20% (Including 4% Beef), Derivatives of Vegetable Origin, Oils and Fats, Glycerol, Vegetables (1% Dried Spinach, 0.3% Dried Pea, 0.3% Dried Carrot), Minerals, Vegetable Protein Extracts, Spirulina (0.2%)",326.5,0.48,https://www.allaboutdogfood.co.uk/dog-food-reviews/0012/bakers-adult,Complete Dry extruded,From 12 months to 7 years,dry,allaboutdogfood,2025-09-15T13:49:40.715208
leader_adult_small_breed|dry,Unknown,default,Leader Adult Small Breed,Leader Adult Small Breed Review,"Dehydrated Chicken (26%), Brown Rice, White Rice, Chicken Fat, Dehulled Oats, Whole Linseed, Minerals, Alfalfa, Hydrolysed Liver Protein, Yeast Extract, Chicory Inulin, Dried Cranberries, Dried Beetroot, Rosemary, Ginger, Turmeric, Glucosamine Hydrochloride, Yucca Schidigera, Chondroitin Sulphate.",,1.02,https://www.allaboutdogfood.co.uk/dog-food-reviews/0844/leader-adult-small-breed,Complete Dry extruded,From 12 months to 10 years,dry,allaboutdogfood,2025-09-15T13:49:40.715250
pets_at_home_essentials_mixed_variety_adult_wet|wet,Unknown,default,Pets at Home Essentials Mixed Variety Adult Wet,Pets at Home Essentials Mixed Variety Adult Wet Review,"Meat and Animal Derivatives 47% (Including Chicken 4%, Liver 4%), Cereals, Minerals, Vegetables (Including Dried Carrots 0.96%), Various Sugars, Derivatives of Vegetable Origin.",,1.27,https://www.allaboutdogfood.co.uk/dog-food-reviews/4210/pets-at-home-essentials-mixed-variety-adult-wet,Complete Wet chunks in gravy/jelly,From 12 months to 7 years,wet,allaboutdogfood,2025-09-15T13:49:40.715290
